Game Title,Game Genre,Pricing,Publisher,Release Date,Platform,Rating,Number of Ratings
Hop Step Sing! VR Live Hop☆Summer 2nd,Casual,$29.99,"Kodansha, Kodansha VR Lab",Aug 2 2022,n/a,100.0,22
Pumping Simulator 2,"Casual, Indie, Simulation",$17.99,Lance Games,Sep 12 2023,n/a,92.0,1250
In a search of a new home,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy",$24.99,Defender Defender,May 26 2020,n/a,58.0,31
ASSAULT GUNNERS HD EDITION,Action,$9.99,SHADE Inc.,Mar 20 2018,n/a,73.0,126
Dragon World,"Action, Indie, Free To Play",Free To Play,FreezeNova,Dec 6 2018,n/a,64.0,74
Airoheart,"Action, Adventure, Casual, Indie, RPG",$19.99,Pixel Heart Studio,Sep 29 2022,n/a,60.0,46
Wish Project,"Action, Indie",$1.99,Andrew Willman,Mar 22 2016,n/a,94.0,51
Phylakterion,"Action, Adventure, Indie",$9.99,Lich Again Games,Oct 31 2023,n/a,66.0,33
Shining Plume,"Adventure, Casual, Indie, RPG, Strategy",$6.99,Warfare Studios,Oct 14 2016,n/a,59.0,69
Mesozoica,"Action, Adventure, Casual, Indie, Simulation, Strategy, Early Access",$0.99,"Underdog Interactive, Squadron Interactive, DreamInCode B.V.",Jan 2 2018,n/a,22.0,514
the white chamber,Adventure,$2.99,Locked Door Puzzle,Sep 7 2023,n/a,98.0,58
Planet Evolution PC Live Wallpaper,"Design & Illustration, Utilities",$2.99,3dm_live_wallpapers,Feb 22 2019,n/a,73.0,175
77p egg: Eggwife,"Action, Indie",$9.99,77p Studios,Sep 18 2023,n/a,93.0,459
Rome: The Mystery of the Chronovisor - Hidden Objects,"Adventure, Casual, Indie",$3.99,Crisp App Studio,May 19 2023,n/a,84.0,19
K-Point Ski Jumping,"Casual, Indie, Sports",$5.99,Marcin Dzienniak,Jan 24 2020,n/a,75.0,108
Afterbern Democralypse,Action,Free To Play,Left Turn Workshop LLC,Nov 30 2019,n/a,69.0,13
Contraband Police,"Action, Adventure, Simulation",$29.99,Crazy Rocks,Mar 8 2023,n/a,94.0,16606
City Legends: The Ghost of Misty Hill Collector's Edition,"Adventure, Casual",$6.99,Do Games Limited,Jun 6 2023,n/a,80.0,10
WeightWare,"Action, Indie, Free To Play",Free,CupCupMug,Sep 28 2024,n/a,100.0,11
Relic Hunters Zero: Remix,"Action, Indie, Free To Play",Free,Rogue Snail,Aug 18 2015,n/a,93.0,6784
Elypse,"Action, Adventure, Indie",$9.99,Hot Chili Games,May 17 2023,n/a,75.0,178
SUFFER,"Action, Indie",$2.99,Shawn Perolis,Dec 11 2018,n/a,73.0,52
重生之我是小虾米,"Adventure, Casual, Indie, Massively Multiplayer, RPG, Strategy, Free To Play",Free,ForeverNo.2 Game Studio,Aug 13 2024,n/a,95.0,1116
A New Beginning - Final Cut,"Adventure, Indie",$9.99,Daedalic Entertainment,Dec 11 2012,n/a,74.0,1401
HELLMUT: The Badass from Hell,"Action, Indie",$7.99,Volcanicc,Feb 27 2018,n/a,69.0,33
The Hunt in the Forest,"Action, Adventure, Casual, Indie, Simulation, Sports",$0.99,A Nostru,Apr 8 2019,n/a,29.0,17
Playing Kafka,"Adventure, Indie, Free To Play",Free,Charles Games,May 21 2024,n/a,97.0,172
Crimzon Clover World EXplosion,"Action, Indie",$19.99,"YOTSUBANE, Adventure Planning Service",Dec 6 2021,n/a,97.0,254
Bauer,"Action, Adventure, Casual, Free To Play, Racing",Free To Play,TomAda Games ltd,Mar 30 2022,n/a,91.0,36
Cricket Captain 2021,"Simulation, Sports, Strategy",$8.99,Childish Things Ltd,Jul 13 2021,n/a,61.0,67
Ghostship Chronicles,"Action, Adventure, Indie",$24.99,MadAboutGamesStudios,Nov 17 2020,n/a,61.0,18
Jim Power -The Lost Dimension,"Action, Adventure",$17.99,Digital Concepts,Dec 10 1993,n/a,74.0,31
藏梦 Hidden Dream,"Adventure, Indie",$12.99,锈钻游戏工作室,Aug 22 2022,n/a,84.0,44
Broken Edge,Action,$14.99,TREBUCHET,Nov 17 2022,n/a,86.0,535
Battles of the Valiant Universe CCG,"Casual, Free To Play, Indie, Strategy, Early Access",Free To Play,Silent Legends,May 9 2017,n/a,50.0,32
Insurmountable,"Adventure, Indie, Simulation, Strategy",$24.99,ByteRockers' Games,Apr 29 2021,n/a,79.0,715
Aeronaut,"Adventure, Casual, Indie",Free To Play,"Viacom NEXT, Viacom, Isobar",Sep 5 2019,n/a,96.0,27
Welcome To... Chichester OVN 1 : The Beach,"Adventure, Casual, Indie",Free To Play,Triority Interactive Novels,May 13 2019,n/a,62.0,24
Gratuitous Space Battles 2,"Indie, Simulation, Strategy",$9.99,Positech Games,Apr 16 2015,n/a,36.0,233
THE SOUL HUNTER,"Action, Adventure, Indie",$0.99,TechoneGame,Apr 6 2019,n/a,60.0,20
Parry Nightmare,"Action, Adventure, Casual, Indie",$6.99,KAKUKAKU GAMES,Mar 21 2024,n/a,84.0,130
Pnevmo-Capsula: Domiki,"Adventure, Casual, Indie",$3.99,Pomeshkin Valentin Igorevich,Oct 4 2021,n/a,79.0,84
Rusty Lake Paradise,"Adventure, Indie",$3.99,Rusty Lake,Jan 11 2018,n/a,95.0,4910
无奇刀 Wookie's Blade,"Action, Adventure, Casual, Indie, RPG, Sports",$5.99,"Hangzhou Wookart Technology Co.,Ltd.",Sep 26 2019,n/a,100.0,12
Am I?,"Adventure, Casual, Indie",$7.99,"Pixel Quail, Gamera Interactive",Mar 24 2022,n/a,63.0,11
ZOMBIE RAID: No One Survives,"Action, Indie, Early Access",$14.99,Red Dot Studio,Jul 12 2024,n/a,51.0,93
Legend of Homebody,"Casual, Indie, Simulation",$5.99,疯王子,Jul 8 2021,n/a,82.0,377
Pro Gamer Manager,"Casual, Indie, Simulation, Sports",$9.99,Raptor Claw Games,Apr 28 2016,n/a,49.0,603
Mahjong World Contest (麻将),"Casual, Indie, Sports, Strategy",$4.99,Creobit,Oct 7 2016,n/a,88.0,185
World of Tennis: Roaring ’20s,"Action, Free To Play, Simulation, Sports",Free To Play,Helium9 Games,Jan 13 2020,n/a,75.0,268
Kentucky Route Zero: PC Edition,"Adventure, Indie",$24.99,Cardboard Computer,Feb 22 2013,n/a,82.0,2815
Black & White Bushido,Action,$12.99,Good Catch Games,Oct 2 2015,n/a,68.0,129
CosmoPirates,"Adventure, RPG, Strategy",$11.99,BlackMoon Design,Jun 20 2024,n/a,88.0,52
Timestamps: Unconditional Love,"Adventure, Indie",$14.99,Motkeyz Games,Jan 6 2023,n/a,79.0,126
Bonza Boom,"Action, Adventure, Casual, Strategy",$0.99,Gillar Limited,Jul 1 2022,n/a,76.0,13
雨上がりのハナビィ Ameagari no Hanaby,"Action, Adventure, Casual, Indie",$13.99,Enigmatic Network,Sep 22 2018,n/a,98.0,68
Anime Girls VR,"Casual, Indie, Simulation",$11.99,Kawaii VR,Dec 23 2017,n/a,45.0,22
"The Sinking Structure, Clione, and Lost Child -Log1","Adventure, Free To Play",Free,MATRE,Feb 16 2022,n/a,93.0,15
ARC TCG,"Indie, Strategy, Free To Play, Early Access",Free To Play,Gindro Gabriele,Mar 19 2024,n/a,77.0,44
Azusa RP Online,"Indie, Massively Multiplayer, RPG, Strategy",Free To Play,Inutaishos,Jan 30 2019,n/a,57.0,145
Scott Whiskers in: the Search for Mr. Fumbleclaw,"Adventure, Indie",$14.99,Fancy Factory,Mar 20 2024,n/a,85.0,14
TORIDAMA: Brave Challenge,Casual,$7.99,G-MODE,May 15 2023,n/a,72.0,11
Furry Arena [18+],"Action, Adventure",$1.99,Octo Games,Dec 1 2022,n/a,67.0,488
FlatOut: Ultimate Carnage Collector's Edition,Racing,$19.99,"Bugbear Entertainment, ZOOM Platform Media, Jordan Freeman Group",Aug 19 2008,n/a,88.0,5132
Dokkaebi Hentai Adventures,"Adventure, Casual, Indie",$0.99,"Nikita ""Ghost_RUS""",Feb 28 2018,n/a,61.0,34
NAM,Action,$6.99,TNT Team,Jul 31 1998,n/a,75.0,183
Aegis Descent,Action,$9.99,Traega Entertainment,Jul 8 2022,n/a,68.0,22
Connected Hearts: The Musketeers Saga Collector's Edition,"Adventure, Casual",$6.99,Do Games Limited,Feb 21 2023,n/a,27.0,11
Dead Some Day,"Action, Indie, RPG, Early Access",$0.99,Bitporters LTD.,Jun 22 2017,n/a,28.0,14
Hidden Memory - Neko's Life,"Casual, Indie",$1.99,YAW Studios,Feb 25 2021,n/a,89.0,56
EvilQuest,"Action, Adventure, Indie, RPG",$1.99,Chaosoft Games,Feb 20 2014,n/a,90.0,511
Pox Nora,"RPG, Strategy, Free To Play",Free to Play,Desert Owl Games LLC,Oct 15 2014,n/a,75.0,821
Witch Explorer,"Casual, Indie, Strategy",$6.99,Pico Games,Dec 20 2021,n/a,89.0,130
GUILTY GEAR XX ACCENT CORE PLUS R,Action,$14.99,Arc System Works,May 26 2015,n/a,96.0,5003
Moonbase 332,"Action, Indie",$4.99,"camefrom.space, Marco Sadowski",May 20 2015,n/a,24.0,33
3D PUZZLE - Colonial Graveyard,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy",$199.99,PUZZLE Games,Sep 24 2024,n/a,100.0,10
Dot's Home,"Casual, Indie",Free,"Weathered Sweater, Aerial_Knight, Titan ARX Interactive",Oct 22 2021,n/a,87.0,80
Blood Knuckle: Rooftop Of The Impossible Skyscraper,"Action, Adventure, Indie",Free,Formula Fanboy,Sep 27 2023,n/a,70.0,10
Dead Profit,Casual,$1.36,Official LAMBs,Jan 3 2023,n/a,47.0,17
Super Skelemania,"Action, Indie",$4.99,"Ben Allen, Miroko, Ayrayen",Nov 17 2017,n/a,92.0,84
MedicalImagingVR,"Indie, Simulation, Education",Free,hublab,Dec 18 2020,n/a,80.0,10
Snapback,"Action, Free To Play, Indie",Free,Shadowlight Gaming Company,Jul 28 2023,n/a,69.0,13
Songs from the Iron Sea,"Adventure, Casual, Indie",Free To Play,Bazaar Games,Sep 22 2022,n/a,98.0,61
Dungeons of Edera,"Action, Adventure, Indie, RPG",$14.99,Monster Tooth Studios,Jun 16 2022,n/a,68.0,957
En-Train,"Action, Adventure, Indie",$3.99,RainbowStudio,Aug 28 2020,n/a,78.0,14
Vatnik Simulator - A Russian Patriot Game,"Casual, Indie, Simulation",$0.99,"Nikita ""Ghost_RUS""",Jun 21 2018,n/a,66.0,15
Crazy Saloon VR,"Action, Simulation",$1.99,Monsieur K,Nov 30 2016,n/a,72.0,11
Final Vendetta,"Action, Indie",$24.99,Bitmap Bureau,Jun 16 2022,n/a,81.0,227
Flower girl 2,"Casual, Indie, Free To Play",Free To Play,9Garden,Jul 21 2022,n/a,81.0,2131
Otokonoko Fishing,"Action, Adventure, Indie",$11.99,mumimumi,Jul 12 2024,n/a,87.0,47
Curse: The Eye of Isis,Adventure,$2.99,Asylum entertainment,Oct 24 2003,n/a,74.0,123
7 Days to Die,"Action, Adventure, Indie, RPG, Simulation, Strategy",$44.99,The Fun Pimps,Jul 25 2024,n/a,88.0,234589
Dr. Fetus' Mean Meat Machine,"Action, Casual, Indie",$9.99,Headup,Jun 22 2023,n/a,60.0,125
Zeminator,"Action, Casual, Indie",$4.99,Richard Haraším,May 9 2019,n/a,91.0,62
Prince of Persia®,"Action, Adventure",$9.99,Ubisoft Montreal,Dec 10 2008,n/a,78.0,3060
CUCKOLD SIMULATOR: Life as a Beta Male Cuck,"Action, Adventure, Casual, Indie, Simulation, Early Access",$3.95,Team SNEED,May 1 2021,n/a,93.0,1510
OrbiTank,"Casual, Indie",Free To Play,"Harper Rhett, Voltaic Studios",Aug 12 2022,n/a,90.0,11
Turn on the light - Jigsaw,"Casual, Indie",Free To Play,Thedox Games,Oct 12 2023,n/a,94.0,106
Lazy Chess,"Casual, Indie, Strategy",$2.99,Christopher Cinq-Mars Jarvis,Mar 12 2021,n/a,45.0,11
Bearnard,"Adventure, Indie",$16.99,Michał Wikliński,Aug 12 2024,n/a,97.0,123
Mighty Goose,"Action, Indie",$19.99,"Blastmode, MP2 Games",Jun 5 2021,n/a,85.0,738
SD GUNDAM BATTLE ALLIANCE,"Action, RPG",$59.99,ARTDINK,Aug 24 2022,n/a,62.0,4607
Ninjahtic Mind Tricks,"Action, Adventure, Indie",$1.99,Blaze Epic,Jul 16 2015,n/a,52.0,34
To Catch a Monkey,Indie,Free To Play,nP Studios,Nov 22 2019,n/a,100.0,12
Texas Holdem Poker: Solo King,"Adventure, Casual, Indie, Simulation, Strategy",$15.99,sun xiaodong,Jul 18 2020,n/a,57.0,47
Syke,"Adventure, Casual, Indie, Free To Play",Free To Play,Infinite Digital Monkeys LLC,May 6 2024,n/a,83.0,66
消灭魔王军 Destroy the Demon Army,"Casual, Indie, Simulation, Strategy",$5.00,Game Heavy Industry,Jan 11 2019,n/a,38.0,13
Neckbeardia,RPG,$0.99,Keystone Knight,Aug 14 2019,n/a,100.0,15
Nikola Tesla: War of the Currents,"Adventure, Casual, Indie, RPG",$6.99,Choice of Games,May 12 2022,n/a,94.0,17
Succubus Summon,"Casual, Simulation",$9.99,CrazySky3D,Jun 26 2023,n/a,50.0,22
MRS SNAKE,"Action, Casual, Indie",$1.99,Create Our Freedom,Mar 19 2018,n/a,92.0,14
Curatours,"Free To Play, Simulation",Free,Cooperative Innovations,Nov 9 2021,n/a,93.0,16
Love Sucks: Night One,"Casual, Indie, Free To Play",Free,Art Witch Studios,Apr 8 2021,n/a,94.0,1035
Faerie Solitaire Dire,"Action, Adventure, Casual, Indie, RPG, Strategy, Early Access",$19.99,Subsoap,Sep 7 2020,n/a,65.0,38
GRIP: Combat Racing,"Action, Indie, Racing",$29.99,Caged Element Inc.,Nov 6 2018,n/a,86.0,3257
Touhou Block Fall ~ Yukari,"Casual, Indie",Free,ShmoeSoft,Nov 20 2020,n/a,92.0,54
World of relish,"Casual, Indie",$0.99,Nozhin games studio,Dec 16 2019,n/a,84.0,26
Pure Pure Pero Pero Princess,"Indie, RPG",$14.99,Orcsoft,Oct 25 2024,n/a,82.0,23
Arena Renovation,"Casual, Indie, Simulation, Sports",$19.99,Nesalis Games,Jan 19 2024,n/a,72.0,229
Kojimachi,"Casual, Simulation",$4.99,Yeti Mouth Games LLC,Aug 9 2022,n/a,80.0,10
Morris Cave,"Adventure, Casual, Indie",$1.99,Caramelo Game Studio,Sep 2 2022,n/a,93.0,29
Store Simulator,Simulation,$2.99,lello game studio,Feb 6 2024,n/a,90.0,71
Hexen: Beyond Heretic,Action,$4.99,Raven Software,Oct 1 1995,n/a,86.0,667
Shantae: Half-Genie Hero,"Action, Adventure, Indie",$19.99,WayForward,Dec 20 2016,n/a,90.0,1937
Biotope,"Casual, Simulation, Strategy, Early Access",$19.99,MBL Development,Jul 23 2019,n/a,42.0,179
Survival: Fountain of Youth,"Action, Adventure, Indie, Simulation",$27.99,Odinsoft Inc.,May 21 2024,n/a,85.0,2624
Double Kick Heroes,"Action, Indie",$19.99,Headbang Club,Aug 13 2020,n/a,82.0,140
Hardcore Cruising: A Sci-Fi Gay Sex Cruise!,Simulation,$24.99,Y Press Games,Jun 28 2022,n/a,66.0,24
Expand & Exterminate: Terrytorial Disputes - Endless Base Defense,"Indie, Strategy, Early Access",$9.99,Terryble Interactive,Jun 27 2023,n/a,84.0,45
Rift Keeper,"Action, Indie, RPG",$9.99,Frymore,Jan 14 2019,n/a,58.0,46
Platformity,Casual,$2.99,Normogames,Jun 20 2022,n/a,87.0,16
Groob,"Indie, Strategy",$1.99,KameGames,May 17 2023,n/a,30.0,10
Unscramble Heroes,Casual,Free,Christopher Freeman,Oct 2 2022,n/a,100.0,26
All the Delicate Duplicates,Indie,$7.99,"Mez Breeze, Andy Campbell",Feb 17 2017,n/a,68.0,29
DarkDIRE: The Advanced Set,"Indie, RPG",$3.99,CounterParry,Dec 10 2018,n/a,86.0,15
Maniac Path 3,"Action, Adventure, Casual, Simulation, Sports, Strategy",$9.99,Gamesfofgames,Nov 3 2024,n/a,100.0,10
Hospital 666,"Action, Adventure, Indie",$7.99,Lokin,Mar 5 2024,n/a,71.0,811
Lanternium,"Adventure, Casual, Indie",$7.99,Blazing Planet Studio,Apr 22 2019,n/a,86.0,66
Aritana and the Harpy's Feather,"Adventure, Indie",$9.99,Duaik Entretenimento,Aug 15 2014,n/a,93.0,31
Ortharion project,"Action, Adventure, Indie, RPG",$19.99,Ortharion project,Dec 20 2020,n/a,65.0,129
Still There,Adventure,$14.99,GhostShark,Nov 20 2019,n/a,87.0,694
Queen of Honor,"Adventure, Casual, Indie, Simulation",$0.99,NL Studio,Sep 10 2021,n/a,90.0,11
BridgeFix 2=3-1,"Casual, Indie, Strategy",$2.99,Neomateria Games GmbH,Jul 15 2021,n/a,95.0,22
Dark Romance: Vampire Origins Collector's Edition,"Adventure, Casual",$9.99,Domini,Jul 15 2022,n/a,100.0,17
OutRoad Fury,"Action, Adventure, Indie, RPG, Free To Play",Free To Play,Objectif 3D,Jun 14 2024,n/a,86.0,30
Ben and Ed - Blood Party,"Action, Indie",$14.99,Sluggerfly,Feb 13 2018,n/a,88.0,2011
The Tower of Beatrice,"Adventure, Indie",$5.99,Fairy Forest,Jul 18 2018,n/a,84.0,75
Your little story: Winter,"Adventure, Casual, Indie",$2.99,BananaChu Team,Dec 19 2019,n/a,92.0,14
Idle Game Simulator,Free To Play,Free To Play,Dogloaf,Jul 17 2024,n/a,87.0,31
RetroArch,Free To Play,Free,Libretro,May 26 2010,n/a,89.0,7028
LEGO® Batman™ 3: Beyond Gotham,"Action, Adventure",$19.99,TT Games Ltd,Nov 11 2014,n/a,89.0,5777
The Dishwasher: Vampire Smile,"Action, Indie",$9.99,Ska Studios,May 12 2017,n/a,94.0,1295
Ancient: Legacy of Azul,"Action, Indie",$4.99,Cosmic Spud,Feb 4 2022,n/a,82.0,52
The Life of a Magical Circle,"Action, Indie, Free To Play",Free To Play,Solideo,Aug 1 2023,n/a,88.0,18
A Mazeing Tower Defense,"Action, Casual, Strategy",$1.99,A Mazeing Tower Defense,Aug 29 2017,n/a,30.0,13
The Hateful Dead,"Action, Indie",$2.99,Sayan,Oct 28 2016,n/a,83.0,18
NIGHTSTAR,"Action, Indie",$9.99,SOLIDMESH,Mar 7 2017,n/a,91.0,59
Escapeworld Dilemma,"Adventure, Indie",Free To Play,Sonoma Games,Jan 29 2021,n/a,75.0,83
Disney Alice in Wonderland,"Action, Adventure",$19.99,Etranges Libellules Studios,Mar 2 2010,n/a,67.0,184
NERTS! Online,"Action, Casual, Free To Play, Indie",Free To Play,Zachtronics,Jan 5 2021,n/a,95.0,1497
My Dream Setup,"Casual, Indie, Simulation",$5.99,Campfire Studio,Feb 20 2023,n/a,89.0,3580
Iggy's Zombie A-Pug-Alypse,"Action, Casual, Indie, Strategy",$3.99,16 Swans,Sep 22 2017,n/a,100.0,10
Sumotori Dreams Classic,Sports,$4.99,Peter Soltesz,May 3 2021,n/a,97.0,205
Pikuniku,"Action, Adventure, Casual, Indie",$12.99,"Arnaud De Bock, Rémi Forcadell, Alan Zucconi, Calum Bowen",Jan 24 2019,n/a,96.0,7913
The Nightwatch,"Action, Indie, RPG",$4.99,Astrow Games,Oct 23 2024,n/a,90.0,20
DubWars,"Action, Casual, Indie",$9.99,MURA Interactive,Jul 19 2016,n/a,84.0,160
POSTAL Redux,"Action, Indie",$8.99,Running With Scissors,May 20 2016,n/a,92.0,4986
Fairy Biography2：Confidante,Casual,$2.99,Lovely Games,Nov 23 2022,n/a,77.0,300
Madrun,"Action, Casual, Free To Play, Indie, Racing",Free,Tianyu Cao,Mar 1 2020,n/a,91.0,511
eden - 3D Screensaver,Utilities,$6.99,Maurice Pape,Sep 15 2014,n/a,20.0,10
Cellyon: Boss Confrontation,"Action, Indie, RPG, Strategy",$17.99,Sentry Games,Oct 1 2020,n/a,78.0,33
Frederic: Resurrection of Music,"Action, Casual, Indie",$2.99,Forever Entertainment S. A.,May 16 2014,n/a,85.0,731
Sinking Island,Adventure,$7.99,White Birds Productions,Oct 4 2007,n/a,69.0,197
Chicken Invaders 2,"Action, Casual, Indie",$3.99,InterAction studios,Mar 4 2016,n/a,97.0,450
Pro Cycling Manager 2019,"Casual, Simulation, Sports",$9.99,Cyanide Studio,Jun 27 2019,n/a,78.0,498
Ingredients for the Chaos,"Indie, RPG, Early Access",$11.99,RoBa FTS,Aug 1 2022,n/a,60.0,10
The Chills,"Adventure, Casual, Indie",$0.99,Anamik Majumdar,Feb 22 2019,n/a,76.0,21
UnSummoning: the Spectral Horde,"Action, Casual, Indie",Free,Roaming Ground Studio,Dec 21 2015,n/a,77.0,36
Horse Racing 2016,"Indie, Racing, Sports",$9.99,Yash Future Tech Solutions Pvt Ltd,Oct 21 2016,n/a,8.0,24
BoomTown! Deluxe,"Casual, Indie, Simulation, Strategy",$0.99,Ish Games,Oct 14 2016,n/a,82.0,170
Fatal Fight,"Action, Indie",$2.99,Fighting Games,Jun 10 2016,n/a,67.0,53
Excubitor,"Action, Strategy",$14.99,Tesseract Interactive,May 26 2016,n/a,43.0,16
Letters From a Rainy Day -Oceans and Lace-,Adventure,$16.99,Lily Spinel,Jun 29 2021,n/a,98.0,803
A Webbing Journey Demo,"Adventure, Indie, Simulation",[],Fire Totem Games,Jul 20 2022,n/a,99.0,244
Fortress of Hell,"Adventure, Casual, Indie, RPG, Simulation, Strategy",$6.99,Aldorlea Games,May 22 2019,n/a,90.0,10
Fragile,"Adventure, Indie",$9.99,Beer Night Studio,Nov 11 2020,n/a,64.0,377
GRAND CROSS: ReNOVATION,"Action, Indie",$14.99,ES4 / Eternal Sphere 4,Jan 20 2022,n/a,91.0,116
Budget Cuts 2: Mission Insolvency,"Action, Adventure, Indie",$29.99,"Neat Corporation, Fast Travel Games",Dec 12 2019,n/a,82.0,442
Revolution Under Siege Gold,"Simulation, Strategy",$24.99,"Sep Reds, Ageod",Jul 2 2015,n/a,73.0,116
Circle Empires Rivals,"Casual, Indie, Strategy",$15.99,Luminous,Apr 15 2020,n/a,89.0,1382
Rage Simulator,"Casual, Simulation, Free To Play",Free To Play,Liujiajun,Jul 17 2024,n/a,94.0,35
Mosby's Confederacy,Strategy,$9.99,"Tilted Mill Entertainment, Inc.",Nov 19 2008,n/a,66.0,33
Monster Energy Supercross - The Official Videogame 2,"Racing, Simulation, Sports",$19.99,Milestone S.r.l.,Feb 8 2019,n/a,85.0,497
Pro Basketball Manager 2024,"Indie, Simulation, Sports, Strategy",$29.99,Umix Studios,Nov 21 2023,n/a,70.0,146
New Year's Eve 2020,"Casual, Indie, Simulation",$0.99,Sigma W,Dec 20 2019,n/a,76.0,69
Epic Chef,"Adventure, Indie, RPG, Simulation",$24.99,Infinigon Games,Nov 11 2021,n/a,78.0,441
Princess Sera adventures,Adventure,$0.99,Shadow Conspiracy Entertainment,Dec 7 2021,n/a,100.0,12
Cubway,"Action, Adventure, Indie",$3.99,Armnomads LLC,Aug 11 2016,n/a,61.0,78
Inspector Waffles,"Adventure, Indie",$12.99,Goloso Games,Mar 23 2021,n/a,95.0,183
Trivia Vault: Mini Mixed Trivia 2,"Action, Casual, Indie, Simulation, Strategy",$9.99,Ripknot Systems,Sep 17 2017,n/a,60.0,64
FLOOR 10,"Adventure, Indie, Simulation",$3.99,GARDENRIVER,Apr 25 2024,n/a,95.0,20
Amneron's Legacy,RPG,$8.99,Rythane (JRH),Jun 17 2021,n/a,83.0,12
Lust lady friends,"Casual, Indie, RPG",$6.99,Lovely Games,Nov 8 2024,n/a,84.0,19
The Mystery of Devils House,"Action, Indie",$4.99,Anamik Majumdar,May 11 2018,n/a,54.0,11
Fill and Cross World Contest,Casual,$4.99,Creobit,Sep 18 2020,n/a,30.0,10
Fragile Fighter,"Action, Adventure, Indie",$4.99,Marina Hova,Mar 1 2019,n/a,95.0,22
The Whispering Valley | La vallée qui murmure,"Adventure, Indie",$11.99,Studio Chien d'Or,Nov 30 2022,n/a,91.0,124
My Time at Portia,"Adventure, Casual, Indie, RPG, Simulation",$29.99,Pathea Games,Jan 15 2019,n/a,91.0,33479
GRUNND,"Adventure, Indie",$14.99,SEKTAHOUSE,Jan 26 2023,n/a,72.0,25
Air Twister,"Action, Adventure, Indie",$24.99,Ys Net,Nov 10 2023,n/a,93.0,44
This is the Zodiac Speaking,"Adventure, Indie",$12.99,Punch Punk Games,Oct 15 2020,n/a,50.0,63
Samplitude Music Studio 2019 Steam Edition,Audio Production,$99.00,MAGIX Software GmbH,Jul 5 2018,n/a,65.0,20
Hidden Haunted Town Top-Down 3D,"Action, Adventure, Casual, Indie, Racing, RPG, Simulation, Sports, Strategy",$199.99,Top-Down Games,May 22 2024,n/a,91.0,12
The Divine Speaker: The Sun and the Moon,"Indie, RPG, Simulation",$12.99,Two and a Half Studios,Jun 8 2023,n/a,100.0,32
Slime-san: Superslime Edition,"Action, Adventure, Indie",$14.99,Fabraz,Apr 7 2017,n/a,88.0,69
Rescue Team 6 Collector's Edition,Casual,$5.99,"Nova Ideals, Alawar Entertainment",Dec 13 2016,n/a,86.0,22
Rise of Gun,"Adventure, Casual, Indie, RPG, Simulation",$10.99,PimpGameStudio,Mar 25 2024,n/a,85.0,456
Catch Me!,"Action, Indie, Sports",$9.99,ByteRockers' Games,Jan 24 2023,n/a,95.0,21
Pillar,"Adventure, Indie",$7.99,"Michael Hicks, Gonçalo Antunes",May 29 2015,n/a,91.0,12
Giana Sisters: Twisted Dreams,"Action, Indie",$14.99,Black Forest Games,Oct 22 2012,n/a,82.0,960
DrumBeats VR,"Indie, Simulation, Sports, Early Access",$14.99,"Marcel Eissens, VRROOM Ultimate VR Experiences BV",Jan 30 2019,n/a,63.0,126
Aragami 2,"Action, Indie",$34.99,Lince Works,Sep 17 2021,n/a,75.0,2970
Blast-off,"Action, Indie",$2.99,Quad-Games,Jan 22 2018,n/a,87.0,371
Devil's Bluff,"Action, Adventure, Indie",$3.99,KBJGames,Oct 29 2015,n/a,49.0,83
Adventure of Emberclaw,"Action, Adventure, Indie",$3.99,TheAmanStudios,Dec 2 2021,n/a,83.0,12
Mechajammer,"Indie, RPG, Strategy",$24.99,Whalenought Studios,Dec 2 2021,n/a,48.0,172
Spark the Electric Jester 3,"Action, Indie",$24.99,Feperd Games,Aug 14 2022,n/a,97.0,1604
Broccoli Bob,"Adventure, Casual, Indie",$4.99,Timberwolf Studios,Mar 22 2017,n/a,67.0,65
